Symbol,Company Name,Security Type,IPO Year,IPO Start Date,IPO End Date,Listing Date,Issue Price (₹),Price Band Low (₹),Price Band High (₹),Face Value (₹),Lot Size (shares),Issue Size,Issue Type,Registrar,QIB Subscription (x),NII Subscription (x),RII Subscription (x),Employee Subscription (x),Total Subscription (x),QIB Shares Offered,NII Shares Offered,RII Shares Offered,Total Shares Offered,QIB Shares Bid For,NII Shares Bid For,RII Shares Bid For,Total Shares Bid For,Listing Day Close (₹),Listing Week Close (₹),Listing Day Gain (%),Listing Week Gain (%)
AAKAAR,Aakaar Medical Technologies Limited,SME,2025,20-JUN-2025,24-JUN-2025,27-JUN-2025,72.0,68.0,72.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2496000.0,982400.0,790400.0,5889600.0,,,,
SAFEENTP,Safe Enterprises Retail Fixtures Limited,SME,2025,20-JUN-2025,24-JUN-2025,27-JUN-2025,138.0,131.0,138.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,80139000.0,22541000.0,18276000.0,120818000.0,,,,
MAYASHEEL,Mayasheel Ventures Limited,SME,2025,20-JUN-2025,24-JUN-2025,27-JUN-2025,47.0,44.0,47.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,108342000.0,592935000.0,558303000.0,899562000.0,,,,
ELLEN,Ellenbarrie Industrial Gases Limited,EQ,2025,24-JUN-2025,26-JUN-2025,01-JUL-2025,400.0,380.0,400.0,2.0,,"Initial Public Offer of Fresh Issue up to Rs. 4,000 Million and Offer for Sale of up to 11,313,130 Equity Shares (Including Anchor portion of 63,93,938 Equity Shares)",100% Book Building,KFin Technologies Limited,24.68023278574259,10.584798088596262,1.301591772475649,,9.79655262038484,4189260.0,3275917.0,7643806.0,15108983.0,103391912.0,34674920.0,23872955.0,148015947.0,534.5999755859375,566.8499755859375,33.649993896484375,41.712493896484375
GLOBECIVIL,Globe Civil Projects Limited,BE,2025,24-JUN-2025,26-JUN-2025,01-JUL-2025,71.0,67.0,71.0,10.0,,"Initial Public Offer Up to 1,67,60,560 Equity Shares (Including Anchor portion of 50,28,168 Equity Shares)",100% Book Building,KFin Technologies Limited,67.23587457698311,87.21234970669238,30.89032466695624,,53.34377286405023,3352112.0,2514084.0,5866196.0,11732392.0,225382182.0,219259173.0,138047805.0,625850054.0,94.45999908447266,77.30999755859375,33.04225223165163,8.88732050506162
KALPATARU,Kalpataru Limited,EQ,2025,24-JUN-2025,26-JUN-2025,01-JUL-2025,414.0,387.0,414.0,10.0,,"Initial Public Offer of Fresh Issue aggregating up to Rs. 15,900 million and Employee Reservation Portion aggregating upto Rs. 159 million (including anchor investor portion of 1,71,09,783 Equity Shares)",100% Book Building,MUFG Intime India Private Limited (Formerly Link Intime India Private Limited),2.6946233037865075,0.8746864941465249,0.6680387004998967,0.2862065862283164,1.798998848532119,12202326.0,6101162.0,4067441.0,22826516.0,32880672.0,5336604.0,3105504.0,41064876.0,432.95001220703125,422.79998779296875,4.577297634548612,2.1256009161760265
SHKSIL,Shri Hare-Krishna Sponge Iron Limited,SME,2025,24-JUN-2025,26-JUN-2025,01-JUL-2025,59.0,56.0,59.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10552000.0,7560000.0,6932000.0,23334000.0,,,,
SAMBHV,Sambhv Steel Tubes Limited,EQ,2025,25-JUN-2025,27-JUN-2025,02-JUL-2025,82.0,77.0,82.0,10.0,,"Initial Public Offer of Fresh Issue aggregating up to Rs. 4,400 million and Offer for Sale aggregating upto Rs. 1,000 million including Employee Reservation Portion aggregating upto Rs. 25 million (Including Anchor portion of 1,96,64,633 Equity Shares)",100% Book Building,KFin Technologies Limited,35.52842560846837,15.101660535476872,3.9757895216802943,1.682011300424861,15.279643093031147,13961038.0,10470779.0,24431818.0,49206100.0,496013700.0,158126150.0,106180802.0,751851646.0,97.58999633789062,111.1500015258789,19.012190655964176,35.54878234863281
HDBFS,HDB Financial Services Limited,EQ,2025,25-JUN-2025,27-JUN-2025,02-JUL-2025,740.0,700.0,740.0,10.0,,"Initial Public Offer of Fresh Issue of up to Rs. 25,000 million and offer for sale of up to Rs. 100,000 million (including anchor investor portion of 4,55,27,026 Equity Shares)",100% Book Building,MUFG Intime India Private Limited (formerly Link Intime India Private Limited),38.94246888015236,5.352580999078884,0.5148712377560107,1.2495012495012494,10.992528490732589,32085713.0,24064286.0,56150000.0,130442855.0,1249496880.0,128806040.0,93707560.0,1433896800.0,838.6890869140625,847.166259765625,13.336363096494933,14.48192699535473
SUNTECH,Suntech Infra Solutions Limited,SME,2025,25-JUN-2025,27-JUN-2025,02-JUL-2025,86.0,81.0,86.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,120459200.0,389980800.0,344883200.0,768137600.0,,,,
RTL,Rama Telecom Limited,SME,2025,25-JUN-2025,27-JUN-2025,02-JUL-2025,68.0,65.0,68.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,736000.0,1570000.0,1352000.0,5828000.0,,,,
IGCL,Indogulf Cropsciences Limited,BE,2025,26-JUN-2025,30-JUN-2025,03-JUL-2025,111.0,105.0,111.0,10.0,,"Initial Public offer comprising Fresh Issue aggregating up to Rs.1,600 million and Offer for Sale Up to 3,603,603 Equity Shares (Including anchor portion of 52,43,242 Equity Shares)",100% Book Building,Bigshare Services Private Limited,30.57540523740235,31.62046289400524,6.71189887709855,0.4333640922642594,17.933128131614406,3592277.0,2740541.0,6394595.0,13365710.0,109835325.0,86657175.0,59780160.0,239688990.0,110.3499984741211,104.48999786376953,-0.5855869602512669,-5.864866789396818
PROFX,PRO FX Tech Limited,SME,2025,26-JUN-2025,30-JUN-2025,03-JUL-2025,87.0,82.0,87.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19350400.0,37390400.0,23017600.0,78408000.0,,,,
MMEL,Moving Media Entertainment Limited,SME,2025,26-JUN-2025,30-JUN-2025,03-JUL-2025,70.0,66.0,70.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51912000.0,90506000.0,71880000.0,243142000.0,,,,
CEDAAR,Cedaar Textile Limited,SME,2025,30-JUN-2025,02-JUL-2025,07-JUL-2025,140.0,130.0,140.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,19771000.0,6920000.0,6387000.0,41283000.0,,,,
SILKY,Silky Overseas Limited,SME,2025,30-JUN-2025,02-JUL-2025,07-JUL-2025,161.0,153.0,161.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,20057600.0,103219200.0,93792000.0,189820000.0,,,,
PUSHPA,Pushpa Jewellers Limited,SME,2025,30-JUN-2025,02-JUL-2025,07-JUL-2025,147.0,143.0,147.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2643000.0,2739000.0,2362000.0,13651000.0,,,,
CRIZAC,CRIZAC LIMITED,EQ,2025,02-JUL-2025,04-JUL-2025,09-JUL-2025,245.0,233.0,245.0,2.0,,"Initial Public Offer consisting Offer for Sale aggregating upto Rs. 8,600 million (Including anchor portion of 1,05,30,612 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,89.39801676326911,48.633765202120266,6.006947347805911,,38.96728288976053,7381973.0,5536481.0,12918455.0,25836909.0,659933746.0,269259917.0,197273634.0,1006794142.0,297.8328857421875,327.6616516113281,21.56444316007653,33.739449637276785
WHITEFORCE,Happy Square Outsourcing Services Limited,SME,2025,03-JUL-2025,07-JUL-2025,10-JUL-2025,76.0,72.0,76.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,4147200.0,1270400.0,625600.0,5417600.0,,,,
TRAVELFOOD,Travel Food Services Limited,EQ,2025,07-JUL-2025,09-JUL-2025,14-JUL-2025,1100.0,1045.0,1100.0,1.0,,"Initial Public offer comprising Offer for Sale aggregating Up to Rs. 20,000 million (Including anchor portion of 54,43,635 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,3.537266481592736,0.8909744676573573,0.3631527285477343,0.7159526666196155,1.381032446367444,3820095.0,2865072.0,6685168.0,13412842.0,13512694.0,2552706.0,1827150.0,18523570.0,1074.800048828125,1141.0,-2.2909046519886362,3.727272727272727
SMARTEN,Smarten Power Systems Limited,SME,2025,07-JUL-2025,09-JUL-2025,14-JUL-2025,100.0,100.0,100.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,122400.0,15102000.0,12920400.0,15224400.0,,,,
ADANIENPP1,Adani Enterprises Limited,EQ,2025,09-JUL-2025,11-JUL-2025,10-FEB-2026,450.0,1000.0,1000.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
SMARTWORKS,Smartworks Coworking Spaces Limited,EQ,2025,10-JUL-2025,14-JUL-2025,17-JUL-2025,407.0,387.0,407.0,10.0,,"Initial Public offer comprising Offer for Sale up to 33,79,740 Equity Shares and Fresh Issue aggregating up to Rs. 4,450 Million (Including Anchor portion 42,66,378 of Equity Shares)",100% Book Building,MUFG Intime India Private Limited,15.869611661518435,16.889564605975107,2.1424118829204666,1.3557708461667692,9.110047195550628,2903910.0,2217233.0,5173543.0,10401828.0,46083924.0,37448100.0,28455768.0,94761144.0,445.04998779296875,422.04998779296875,9.348891349623772,3.6977856985181203
ANTHEM,Anthem Biosciences Limited,EQ,2025,14-JUL-2025,16-JUL-2025,21-JUL-2025,570.0,540.0,570.0,2.0,,"Initial Public Offer of up to Rs. 33,950 million (Including anchor portion of 1,78,24,999 Equity Shares)",100% Book Building,KFin Technologies Limited,76.35515905505936,19.40398520819092,2.257007853526452,2.412574910760422,27.00793543426444,12543518.0,9407639.0,21951158.0,44070682.0,957762312.0,182545688.0,132244112.0,1190258134.0,730.3499755859375,757.3499755859375,28.13157466419956,32.86841676946272
SPUNWEB,Spunweb Nonwoven Limited,SME,2025,14-JUL-2025,16-JUL-2025,21-JUL-2025,96.0,90.0,96.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,199503600.0,330198000.0,236492400.0,529701600.0,,,,
SCL004,Sammaan Capital Limited,DEBT,2025,15-JUL-2025,28-JUL-2025,09-MAR-2026,,1000.0,1000.0,1000.0,,"The Company is proposing a Public Issue of Secured Redeemable Non-Convertible Debentures of face value of Rs 1,000 each (NCDs), for an amount upto Rs 100 crores (Base Issue Size) with an option to retain oversubscription up to Rs 100 crores, aggregating up to Rs 200 crores (Tranche IV Issue Size) (Tranche IV Issue) which is within the Shelf Limit of Rs  2,000 Crores (Shelf Limit).",,KFin Technologies Limited,,,,,0.0,,,,0.0,,,,0.0,,,,
SAVY,Savy Infra and Logistics Limited,SME,2025,21-JUL-2025,23-JUL-2025,28-JUL-2025,120.0,114.0,120.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,103024800.0,163659600.0,127899600.0,266684400.0,,,,
EBGNG,GNG Electronics Limited,EQ,2025,23-JUL-2025,25-JUL-2025,30-JUL-2025,237.0,225.0,237.0,2.0,,"Initial Public Offer of Fresh Issue up to Rs. 4,000 million and offer for sale of up to 25,50,000 Equity Shares and anchor investor portion of 5,828,290 Equity Shares",100% Book Building,Bigshare Services Private Limited,165.6501056586053,146.30838094469735,30.711720992050004,,93.83032902932796,4024755.0,3049167.0,7114722.0,14188644.0,666701091.0,446118687.0,306387585.0,1331325135.0,333.3900146484375,315.6499938964844,40.670892256724684,33.18565143311577
INDIQUBE,Indiqube Spaces Limited,EQ,2025,23-JUL-2025,25-JUL-2025,30-JUL-2025,237.0,225.0,237.0,1.0,,"Initial Public Offer comprising Fresh Issue of Rs.6500 million and OFS of Rs.500 million (Including anchor portion of 1,32,62,658 Equity shares)",100% Book Building,MUFG Intime India Private Limited,3.947495386721876,3.772708414131484,7.579273132322567,3.8205329471789526,4.556962410636368,9313334.0,4656666.0,3104444.0,17148335.0,36764343.0,17568243.0,9769095.0,78144318.0,217.97000122070312,210.02000427246094,-8.029535349914294,-11.383964441999604
TSC,TSC India Limited,SME,2025,23-JUL-2025,25-JUL-2025,30-JUL-2025,70.0,68.0,70.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,28182000.0,70510000.0,55450000.0,98692000.0,,,,
BRIGHOTEL,Brigade Hotel Ventures Limited,EQ,2025,24-JUL-2025,28-JUL-2025,31-JUL-2025,90.0,85.0,90.0,10.0,,"Initial Public Offer of Fresh Issue of up to Rs. 7,596.00 million (Including anchor portion of 3,60,81,000 Equity Shares)",100% Book Building,KFin Technologies Limited,2.371799989642286,0.991948310373341,3.491639405030621,0.4705783291466101,2.108762148179629,25468941.0,12734470.0,8489647.0,51193987.0,60407234.0,12631936.0,6344354.0,107955942.0,,,,
SHANTIGOLD,Shanti Gold International Limited,EQ,2025,25-JUL-2025,29-JUL-2025,01-AUG-2025,199.0,189.0,199.0,10.0,,"Initial Public Offer Up to 18,096,000 Equity Shares (Including anchor portion of 54,28,800 Equity Shares)",100% Book Building,Bigshare Services Private Limited,97.98391909814325,106.82725464190982,15.580061102690411,,58.67699057408109,3619200.0,2714400.0,6333600.0,12667200.0,354623400.0,289971900.0,211764600.0,743273175.0,,,,
SELLOWRAP,Sellowrap Industries Limited,SME,2025,25-JUL-2025,29-JUL-2025,01-AUG-2025,83.0,79.0,83.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,12966400.0,61907200.0,45040000.0,74873600.0,,,,
LAXMIINDIA,Laxmi India Finance Limited,EQ,2025,29-JUL-2025,31-JUL-2025,05-AUG-2025,158.0,150.0,158.0,5.0,,"Initial Public Offer of Fresh Issue of up to 10,453,575 Equity Shares and offer for sale of up to 56,38,620 Equity shares (including anchor investor portion of 47,79,379 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,0.5110881025455292,1.3326124591003607,1.3784725958510344,1.1828271028037385,1.121703384904342,3186253.0,2389691.0,5575944.0,11312816.0,1628456.0,3184532.0,2026452.0,12689624.0,,,,
CPPLUS,Aditya Infotech Limited,EQ,2025,29-JUL-2025,31-JUL-2025,05-AUG-2025,675.0,640.0,675.0,1.0,,"Initial Public Offer comprising Fresh Issue of Rs.5000 million and Offer for Sale of Rs.8000 million (Including Anchor portion of 86,26,666 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,77.75061597114889,37.69782432936826,29.137453669219745,4.956847884927694,57.49958904142542,6065625.0,3032812.0,2021874.0,11223759.0,471606080.0,114330414.0,73709614.0,645361530.0,,,,
KAYTEX,Kaytex Fabrics Limited,SME,2025,29-JUL-2025,31-JUL-2025,05-AUG-2025,180.0,171.0,180.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,19393600.0,35129600.0,23763200.0,54523200.0,,,,
LOTUSDEV,Sri Lotus Developers and Realty Limited,EQ,2025,30-JUL-2025,01-AUG-2025,06-AUG-2025,150.0,140.0,150.0,1.0,,"Initial Public Offer of Fresh Issue of up to Rs. 7,920.00 million (Including anchor investor portion of 1,57,99,999 Equity Shares)",100% Book Building,KFin Technologies Limited,100.49377469604492,30.011946666263405,9.11080506329114,8.351288351288352,39.57357434290004,11285714.0,8464286.0,19750000.0,39658730.0,1134144000.0,254029700.0,155192700.0,1569437700.0,,,,
MBEL,M&B Engineering Limited,EQ,2025,30-JUL-2025,01-AUG-2025,06-AUG-2025,385.0,366.0,385.0,10.0,,"Initial Public Offer comprising Fresh Issue of Rs.2750 million and Offer for Sale of Rs.3750 million (Including Anchor portion of 75,74,026 Equity shares)",100% Book Building,MUFG Intime India Private Limited,24.63380285137368,24.189395260148125,15.261675998353,2.8045738045738045,22.684846334199094,5311475.0,2655737.0,1770491.0,9798309.0,130841828.0,64240672.0,41519788.0,222273134.0,,,,
NSDL,National Securities Depository Limited,EQ,2025,30-JUL-2025,01-AUG-2025,,,760.0,800.0,2.0,,"Initial Public Offer comprising OFS of 50,145,001 Equity Shares (including anchor investor portion of 1,50,17,999 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,77.01227007590892,21.425079048464635,4.632806881296337,7.602141176470588,28.85943366302652,10012000.0,7509001.0,17521001.0,35127002.0,771046848.0,160880940.0,105614928.0,1013745384.0,,,,
CUDML,Cash Ur Drive Marketing Limited,SME,2025,31-JUL-2025,04-AUG-2025,07-AUG-2025,130.0,123.0,130.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,67202000.0,89916000.0,69023000.0,157118000.0,,,,
RNPL,Renol Polychem Limited,SME,2025,31-JUL-2025,04-AUG-2025,07-AUG-2025,105.0,100.0,105.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,2160000.0,2553600.0,1585200.0,4713600.0,,,,
FLYSBS,FlySBS Aviation Limited,SME,2025,01-AUG-2025,05-AUG-2025,08-AUG-2025,225.0,210.0,225.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,166176000.0,366505200.0,286125600.0,532681200.0,,,,
JYOTIGLOBL,Jyoti Global Plast Limited,SME,2025,04-AUG-2025,06-AUG-2025,11-AUG-2025,66.0,62.0,66.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,1900000.0,11532000.0,7902000.0,13432000.0,,,,
BHADORA,Bhadora Industries Limited,SME,2025,04-AUG-2025,06-AUG-2025,11-AUG-2025,103.0,97.0,103.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,696000.0,1270800.0,568800.0,1966800.0,,,,
AARADHYA,Aaradhya Disposal Industries Limited,SME,2025,04-AUG-2025,06-AUG-2025,11-AUG-2025,116.0,110.0,116.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,463200.0,2389200.0,1132800.0,2852400.0,,,,
PARTH,Parth Electricals & Engineering Limited,SME,2025,04-AUG-2025,06-AUG-2025,11-AUG-2025,170.0,160.0,170.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,9558400.0,18032800.0,13764800.0,27651200.0,,,,
HILINFRA,Highway Infrastructure Limited,BE,2025,05-AUG-2025,07-AUG-2025,12-AUG-2025,70.0,65.0,70.0,5.0,,"Initial Public Offer of Fresh Issue up to Rs. 975.20 million and offer for sale of up to 46,40,000 Equity Shares (including Anchor Allocation 33,42,856 Equity Shares)",100% Book Building,Bigshare Services Private Limited,328.93833218341376,276.90296091203777,92.82893818142756,,194.1881763600254,2292914.0,5892914.0,7857218.0,16043046.0,754227307.0,1631765335.0,1067114354.0,3115369846.0,,,,
KRT,Knowledge Realty Trust,RR,2025,05-AUG-2025,07-AUG-2025,18-AUG-2025,100.0,95.0,100.0,,,"Initial Public offer upto Rs. 48,000 Million (including Strategic Investors portion aggregating upto 120,000,000 units and Anchor Investor portion of 16,20,00,000 units)",,KFin Technologies Limited,2.325055119917983,0.9961588336534304,,,1.721010570921904,113683950.0,94736850.0,,208420800.0,264321450.0,94372950.0,60285450.0,358694400.0,,,,
ALLTIME,All Time Plastics Limited,EQ,2025,07-AUG-2025,11-AUG-2025,14-AUG-2025,275.0,260.0,275.0,2.0,,"Initial Public Offer of Fresh Issue of up to Rs. 2,800.00 million and Offer for sale of up to 4,385,562 Equity Shares (Including anchor investor portion of 43,60,502 Equity Shares)",100% Book Building,KFin Technologies Limited,6.76565946864919,8.043034870941675,2.987421678333833,4.584335664335664,5.136813992626985,2949238.0,2268393.0,5292916.0,10546297.0,19953540.0,18244764.0,12039948.0,54174366.0,,,,
JSWCEMENT,JSW Cement Limited,EQ,2025,07-AUG-2025,11-AUG-2025,14-AUG-2025,147.0,139.0,147.0,10.0,,"Initial Public Offer of Fresh Issue of up to Rs. 16000 million and Offer for sale of Rs. 20000 million (Including anchor portion of 7,34,69,386 Equity Shares)",100% Book Building,KFin Technologies Limited,11.333528937222791,7.699972001796395,0.8195187815586538,,5.29790451322189,51798561.0,38848921.0,90647482.0,181294964.0,587060490.0,299135604.0,226259562.0,960483408.0,,,,
CONNPLEX,Connplex Cinemas Limited,SME,2025,07-AUG-2025,11-AUG-2025,14-AUG-2025,177.0,168.0,177.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,42832000.0,36434400.0,28006400.0,79266400.0,,,,
SAWALIYA,Sawaliya Food Products Limited,SME,2025,07-AUG-2025,11-AUG-2025,14-AUG-2025,120.0,114.0,120.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,8719200.0,8616000.0,6385200.0,17335200.0,,,,
AMCL,ANB Metal Cast Limited,SME,2025,08-AUG-2025,12-AUG-2025,18-AUG-2025,156.0,148.0,156.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,624800.0,1278400.0,568800.0,1903200.0,,,,
MEDISTEP,Medistep Healthcare Limited,SME,2025,08-AUG-2025,12-AUG-2025,18-AUG-2025,43.0,43.0,43.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,24663000.0,489063000.0,478365000.0,513726000.0,,,,
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,EQ,2025,11-AUG-2025,13-AUG-2025,19-AUG-2025,517.0,492.0,517.0,1.0,,"Initial Public Offer of Fresh Issue up to Rs. 8,200 million and offer for sale of up to 1,39,39,063 Equity Shares (including Anchor allocation portion 1,34,09,910 Equtiy shares",100% Book Building,KFin Technologies Limited,0.934064125086455,0.3411379003362987,0.7774811375128571,,0.7402169291917652,8862990.0,4590859.0,3060572.0,16514421.0,8278601.0,1566116.0,407740.0,12224254.0,,,,
REGAAL,Regaal Resources Limited,EQ,2025,12-AUG-2025,14-AUG-2025,20-AUG-2025,102.0,96.0,102.0,5.0,,"Initial Public Offer of Fresh Issue up to Rs. 2,100 million and offer for sale of up to 9,412,000 Equity Shares (inlcuding anchor investor portion of 89,99,856 Equity Shares",100% Book Building,MUFG Intime India Private Limited,157.51336821389145,227.58172130754093,35.33062243281607,,111.43664241485008,5999904.0,4499928.0,10499832.0,20999664.0,945065088.0,1024101360.0,700605648.0,2340132048.0,,,,
MRIL,Mahendra Realtors & Infrastructure Limited,SME,2025,12-AUG-2025,14-AUG-2025,20-AUG-2025,85.0,75.0,85.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,2440000.0,73446400.0,52865600.0,75886400.0,,,,
STUDIOLSD,Studio LSD Limited,SME,2025,18-AUG-2025,20-AUG-2025,25-AUG-2025,54.0,51.0,54.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,132000.0,7196000.0,3310000.0,7328000.0,,,,
GEMAROMA,Gem Aromatics Limited,EQ,2025,19-AUG-2025,21-AUG-2025,26-AUG-2025,325.0,309.0,325.0,2.0,,"Initial Public Offer of Fresh Issue of aggregating up to Rs.1750 million and offer for sale of up to 85,00,000 Equity shares (Including anchor investor portion of 41,65,383 Equity Shares)",100% Book Building,KFin Technologies Limited,34.16301575141068,18.514950471048685,5.570015014521299,,16.275129025573882,2700647.0,2124515.0,4957201.0,9782363.0,92262246.0,39335290.0,24050640.0,159209220.0,,,,
SHREEJISPG,Shreeji Shipping Global Limited,EQ,2025,19-AUG-2025,21-AUG-2025,26-AUG-2025,252.0,240.0,252.0,10.0,,"Initial Public Offer of Fresh Issue of Up to 16,298,000 Equity Shares including Anchor Allocation upto 48,89,400 Equity Shares",Book Building,Bigshare Services Private Limited,73.04567615658362,40.45848161328588,12.966192170818506,,36.02296390442298,3259600.0,2444700.0,5704300.0,11408600.0,238099686.0,98908850.0,63487032.0,410971586.0,,,,
VIKRAMSOLR,Vikram Solar Limited,EQ,2025,19-AUG-2025,21-AUG-2025,26-AUG-2025,332.0,315.0,332.0,10.0,,"Initial Public Offer of Fresh Issue of up to Rs. 15,000 million and Offer for sale of up to 17,450,882 Equity Shares (Including anchor investor portion of 1,86,99,120 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,75.9082705857631,31.519608362964977,3.919589169569479,2.03992628992629,29.92014278581136,12667954.0,9712871.0,22663365.0,45361650.0,961602480.0,306145890.0,215547615.0,1357227045.0,,,,
PATELRMART,Patel Retail Limited,BE,2025,19-AUG-2025,21-AUG-2025,26-AUG-2025,255.0,237.0,255.0,10.0,,"Initial Public Offer of Fresh Issue up to 85,18,000 Equity Shares and Offer for Sale up to 10,02,000 Equity Shares (Including anchor investor portion of 17,04,388 Equity Shares)",100% Book Building,Bigshare Services Private Limited,157.85240497328198,66.87220530151019,25.58558101876298,15.083411764705884,57.25252277108945,1136312.0,2367250.0,4261050.0,7815612.0,179369582.0,158303228.0,97161136.0,447463504.0,,,,
MEIL,Mangal Electrical Industries Limited,EQ,2025,20-AUG-2025,22-AUG-2025,28-AUG-2025,561.0,533.0,561.0,10.0,,"Initial Public offer comprising Fresh Issue aggregating up to Rs. 4,000 million including Anchor Allocation 21,39,020 Equity Shares",Book Building,Bigshare Services Private Limited,9.216713359161334,12.910685224535046,3.138173378785537,,6.969016243310635,1500955.0,1125704.0,2626642.0,5253301.0,13833872.0,14533610.0,9175348.0,36610340.0,,,,
ARCIIL,ARC Insulation & Insulators Limited,SME,2025,21-AUG-2025,25-AUG-2025,29-AUG-2025,125.0,119.0,125.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,9467000.0,12808000.0,8941000.0,22275000.0,,,,
CLASSICEIL,Classic Electrodes (India) Limited,SME,2025,22-AUG-2025,26-AUG-2025,01-SEP-2025,87.0,82.0,87.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,76321600.0,241172800.0,182552000.0,317494400.0,,,,
SHIVASHRIT,Shivashrit Foods Limited,SME,2025,22-AUG-2025,26-AUG-2025,01-SEP-2025,142.0,135.0,142.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,1486000.0,3888000.0,2805000.0,5374000.0,,,,
ANONDITA,Anondita Medicare Limited,SME,2025,22-AUG-2025,26-AUG-2025,01-SEP-2025,145.0,137.0,145.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,138648000.0,362463000.0,282342000.0,501111000.0,,,,
AHCL,Anlon Healthcare Limited,BE,2025,26-AUG-2025,29-AUG-2025,03-SEP-2025,91.0,86.0,91.0,10.0,,"Initial Public Offer of Fresh Issue of aggregating up to 1,33,00,000 Equity shares (No Anchor portion)",100% Book Building,KFin Technologies Limited,0.7675528822055138,5.985794486215539,21.25094736842105,,3.598628571428572,9975000.0,1995000.0,1330000.0,13300000.0,7656340.0,11941660.0,5440536.0,47861760.0,,,,
VIKRAN,Vikran Engineering Limited,EQ,2025,26-AUG-2025,29-AUG-2025,03-SEP-2025,97.0,92.0,97.0,1.0,,"Initial Public Offer of Fresh Issue up to Rs. 7,210 million and offer for sale of up to Rs 510 million including Anchor Allocation 2,38,76,287 Equity Shares",100% Book Building,Bigshare Services Private Limited,9.788264136301104,34.39770950180488,6.303245768306264,,13.319207530625922,16782608.0,12586956.0,29369564.0,58739128.0,164272600.0,432962456.0,303538824.0,782358636.0,,,,
CURRENT,Current Infraprojects Limited,SME,2025,26-AUG-2025,29-AUG-2025,03-SEP-2025,80.0,76.0,80.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,185939200.0,467560000.0,356241600.0,653566400.0,,,,
SATTVAENGG,Sattva Engineering Construction Limited,SME,2025,26-AUG-2025,29-AUG-2025,03-SEP-2025,75.0,70.0,75.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,109569600.0,243262400.0,183672000.0,352832000.0,,,,
SNEHAA,Snehaa Organics Limited,SME,2025,29-AUG-2025,02-SEP-2025,05-SEP-2025,122.0,115.0,122.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,5316000.0,19760000.0,13302000.0,25076000.0,,,,
